 redshift        id         F0378               F0378_err         F0395               F0395_err         F0410               F0410_err         F0430               F0430_err         F0515              F0515_err        F0660              F0660_err        F0861              F0861_err 
 0.001825  T17-2736           0.0                    99.0    0.01222976     0.00623597652749431   0.003873882   0.0019752999911355844    0.01549861    0.007902772462937106    0.00569755   0.002905191862967057   0.02556534   0.004375594736462348    0.0520072    0.01000448004077978 
 0.001825  T17-2732   0.005686508   0.0028995615256201483   0.006762236   0.0034480773319519615    0.00401935    0.002049474408195916    0.01468208   0.0074864232031743964    0.03524956   0.010861310342768776   0.06020464   0.008335294944385892   0.07023616    0.01387788899573188 
 0.001825  T17-2743      0.029955    0.009118169282978685    0.01693033    0.008632806342995191    0.06300274    0.012721085265207367    0.05129871    0.012203951345426654    0.09033424     0.0128459467200192    0.1392552   0.014590832576565363    0.1568958   0.018867829694556817 
 0.001825  T17-2644   0.005320891   0.0027131331941603622           0.0                    99.0   0.002850603   0.0014535285225409545      0.024496    0.010491411449604863    0.04371502   0.008543304510739917   0.06685489   0.007793085645084429    0.1011251   0.013626022954760534 
 0.001825  T17-2686   0.009333168    0.004759000575563974   0.007078221    0.003609199190342563    0.01207849   0.0061588446398928584    0.01177161    0.006002364948479058    0.02629109   0.009614858559912466   0.04842281   0.005862901352204556    0.0639566   0.011105230881342404 
 0.001825  T17-2649   0.009785189     0.00498948647522901  0.0002072848  0.00010569492400711776   0.001991237   0.0010153356319187955   0.006142263   0.0031319513991715595   0.006157823    0.00313988547353471   0.02552075   0.004509224017101945   0.02770165   0.009360203925569677 
 0.001825  T17-2674      0.011219   0.0057205890117190735           0.0                    99.0    0.01295418    0.006605359699097998    0.01540768    0.007856408059080689    0.02470495   0.007603328549207972   0.04047025   0.005495588157260786    0.0501728   0.010205750442043152 
 0.001825  T17-2647   0.008009957    0.004084293194894251    0.01255317    0.006400887839906117   0.007078727   0.0036094572007299504   0.006767944   0.0034509878522903203    0.03174237   0.009647539734348494   0.03823783   0.005265909926148947   0.04219922   0.010434518982712141 
 0.001825  T17-2697   0.001544024   0.0007873008505455586   0.007305372    0.003725023438205435           0.0                    99.0    0.02264229     0.01088779688559816    0.02015801    0.00807918623953935   0.02771906   0.004551457462573939   0.02161853   0.009996828320484152 
 0.001825  T17-2692    0.01891209    0.008906362010590519    0.02495156     0.01272284913345812    0.03366252    0.012848326769179092    0.03143131    0.010647382775948323    0.05967269   0.009830126838670242   0.09310702   0.009995894930758326    0.1178762   0.015901822491566808 
 0.001825  T17-2726     0.0256116     0.00810466234311683      0.047952     0.01529122097969943    0.03472984     0.01096704703776983    0.03604815    0.010332929599195042    0.08709953    0.01169978501961694    0.1468163   0.015193574369930896    0.1910693   0.021699515167897185 
 0.001825  T17-2733    0.02021119    0.009191220006596784           0.0                    99.0    0.01221643    0.006229179534482692   0.007190793   0.0036665998728109793    0.02295519   0.008223547020695268   0.02482811   0.004608135318807923   0.03748851   0.009994129306978222 
